scientific_name,common_name,source_db,source_url,taxon_id
Hetaeria heterosepala,,GBIF,https://www.gbif.org/species/5319389,5319389
Heteranthera catharinensis,,GBIF,https://www.gbif.org/species/9411808,9411808
Heteranthera longirachilla,,GBIF,https://www.gbif.org/species/10870393,10870393
Heterochlamydomonas inaequalis,,GBIF,https://www.gbif.org/species/2639185,2639185
Heterochroa petraea,,GBIF,https://www.gbif.org/species/5585536,5585536
Heteromera philaenorum,,GBIF,https://www.gbif.org/species/5939870,5939870
Heteromorpha involucrata,,GBIF,https://www.gbif.org/species/5540488,5540488
Heterophyllium nemorosum,,GBIF,https://www.gbif.org/species/5710870,5710870
Heteropolygonatum marmoratum,,GBIF,https://www.gbif.org/species/9353950,9353950
Heteropolygonatum ogisui,,GBIF,https://www.gbif.org/species/2772815,2772815
Heteropsis linearis,,GBIF,https://www.gbif.org/species/5330230,5330230
Heteropsis steyermarkii,,GBIF,https://www.gbif.org/species/5330214,5330214
Heteropterys brunnea,,GBIF,https://www.gbif.org/species/7461075,7461075
Heteropterys cordifolia,,GBIF,https://www.gbif.org/species/8344659,8344659
Heteropterys palmeri,,GBIF,https://www.gbif.org/species/3982634,3982634
Heteropterys rufula,,GBIF,https://www.gbif.org/species/7285747,7285747
Heterorhachis aculeata,,GBIF,https://www.gbif.org/species/5393072,5393072
Heterosavia laurifolia,,GBIF,https://www.gbif.org/species/3079586,3079586
Heteroscyphus aselliformis,,GBIF,https://www.gbif.org/species/2689467,2689467
Heterospathe dransfieldii,,GBIF,https://www.gbif.org/species/2735490,2735490
Heterospathe macgregorii,,GBIF,https://www.gbif.org/species/2735507,2735507
Heterospathe muelleriana,,GBIF,https://www.gbif.org/species/2735486,2735486
Heterospathe philippinensis,,GBIF,https://www.gbif.org/species/2735514,2735514
Heterostemma acuminatum,,GBIF,https://www.gbif.org/species/8369675,8369675
Heterostemma ficoides,,GBIF,https://www.gbif.org/species/10765092,10765092
Heterotheca psammophila,,GBIF,https://www.gbif.org/species/5700819,5700819
Heuchera lakelae,,GBIF,https://www.gbif.org/species/7551031,7551031
Hexapterella gentianoides,,GBIF,https://www.gbif.org/species/2756205,2756205
Hibbertia banksii,,GBIF,https://www.gbif.org/species/7303959,7303959
Hibbertia baudouinii,,GBIF,https://www.gbif.org/species/5680730,5680730
Hibbertia conspicua,,GBIF,https://www.gbif.org/species/5681181,5681181
Hibbertia exasperata,,GBIF,https://www.gbif.org/species/5680640,5680640
Hibbertia juncea,,GBIF,https://www.gbif.org/species/7670886,7670886
Hibbertia saligna,,GBIF,https://www.gbif.org/species/5681313,5681313
Hibbertia sphenandra,,GBIF,https://www.gbif.org/species/8338447,8338447
Hibiscus campanulatus,,GBIF,https://www.gbif.org/species/9627015,9627015
Hibiscus comoensis,,GBIF,https://www.gbif.org/species/8050540,8050540
Hibiscus denisonii,,GBIF,https://www.gbif.org/species/3938021,3938021
Hibiscus drummondii,,GBIF,https://www.gbif.org/species/7626112,7626112
Hibiscus greenwayi,,GBIF,https://www.gbif.org/species/7279127,7279127
Hibiscus insularis,,GBIF,https://www.gbif.org/species/3936438,3936438
Hibiscus mandrarensis,,GBIF,https://www.gbif.org/species/3935675,3935675
Hibiscus peralbus,,GBIF,https://www.gbif.org/species/3934733,3934733
Hibiscus sparseaculeatus,,GBIF,https://www.gbif.org/species/8195203,8195203
Hibiscus verbasciformis,,GBIF,https://www.gbif.org/species/3940436,3940436
Hicksbeachia pilosa,ivory silky-oak,GBIF,https://www.gbif.org/species/3996700,3996700
Hieracium attenboroughianum,,GBIF,https://www.gbif.org/species/8318252,8318252
Hieracium bolanderi,Bolander's hawkweed,GBIF,https://www.gbif.org/species/3136266,3136266
Hieracium britannicum,British Hawkweed,GBIF,https://www.gbif.org/species/3135424,3135424
Hieracium candidum,,GBIF,https://www.gbif.org/species/3135764,3135764
Hieracium mexicanum,,GBIF,https://www.gbif.org/species/3135977,3135977
Hieracium rupestre,,GBIF,https://www.gbif.org/species/3136591,3136591
Hieracium scullyi,Scully's Hawkweed,GBIF,https://www.gbif.org/species/8305453,8305453
Hieracium sinoaestivum,,GBIF,https://www.gbif.org/species/9624953,9624953
Hieronyma scabrida,,GBIF,https://www.gbif.org/species/3079071,3079071
Hieronymiella clidanthoides,,GBIF,https://www.gbif.org/species/2858187,2858187
Hillia grayumii,,GBIF,https://www.gbif.org/species/5340035,5340035
Hillia macbridei,,GBIF,https://www.gbif.org/species/5340002,5340002
Hillia pumila,,GBIF,https://www.gbif.org/species/8229824,8229824
Hillia rivalis,,GBIF,https://www.gbif.org/species/5340001,5340001
Hilliardiella smithiana,,GBIF,https://www.gbif.org/species/3124297,3124297
Hilliella fumarioides,,GBIF,https://www.gbif.org/species/5376264,5376264
Hilliella hunanensis,,GBIF,https://www.gbif.org/species/5376244,5376244
Hilliella paradoxa,,GBIF,https://www.gbif.org/species/5376255,5376255
Hindsia ibitipocensis,,GBIF,https://www.gbif.org/species/5338982,5338982
Hinterhubera columbica,,GBIF,https://www.gbif.org/species/3134189,3134189
Hinterhubera laseguei,,GBIF,https://www.gbif.org/species/3134191,3134191
Hippeastrum blossfeldiae,,GBIF,https://www.gbif.org/species/2854599,2854599
Hippeastrum damazianum,,GBIF,https://www.gbif.org/species/2854284,2854284
Hippeastrum evansiae,,GBIF,https://www.gbif.org/species/2854293,2854293
Hippeastrum machupijchense,,GBIF,https://www.gbif.org/species/2854540,2854540
Hippeastrum maracasum,,GBIF,https://www.gbif.org/species/2854368,2854368
Hippeastrum petiolatum,,GBIF,https://www.gbif.org/species/2854286,2854286
Hippeastrum sanfranciscanum,,GBIF,https://www.gbif.org/species/7482238,7482238
Hippeastrum umabisanum,,GBIF,https://www.gbif.org/species/2854412,2854412
Hippia simplicior,,GBIF,https://www.gbif.org/species/9243864,9243864
Hippocrepis minor,,GBIF,https://www.gbif.org/species/5353742,5353742
Hippocrepis monticola,,GBIF,https://www.gbif.org/species/5353689,5353689
Hippolytia gossypina,,GBIF,https://www.gbif.org/species/3090036,3090036
Hippolytia herderi,,GBIF,https://www.gbif.org/species/3090004,3090004
Hippotis comosa,,GBIF,https://www.gbif.org/species/2901977,2901977
Hippotis grandiflora,,GBIF,https://www.gbif.org/species/2901979,2901979
Hirtella adenophora,,GBIF,https://www.gbif.org/species/2985140,2985140
Hirtella aequatoriensis,,GBIF,https://www.gbif.org/species/2985222,2985222
Hirtella angustissima,,GBIF,https://www.gbif.org/species/2985115,2985115
Hirtella araguariensis,,GBIF,https://www.gbif.org/species/2985156,2985156
Hirtella brachystachya,,GBIF,https://www.gbif.org/species/8315899,8315899
Hirtella confertiflora,,GBIF,https://www.gbif.org/species/2985180,2985180
Hirtella corymbosa,,GBIF,https://www.gbif.org/species/2985159,2985159
Hirtella glandulistipula,,GBIF,https://www.gbif.org/species/3745341,3745341
Hirtella lancifolia,,GBIF,https://www.gbif.org/species/2985167,2985167
Hirtella liesneri,,GBIF,https://www.gbif.org/species/2985116,2985116
Hirtella lightioides,,GBIF,https://www.gbif.org/species/2985189,2985189
Hirtella longifolia,,GBIF,https://www.gbif.org/species/7488272,7488272
Hirtella longipedicellata,,GBIF,https://www.gbif.org/species/2985211,2985211
Hirtella magnifolia,,GBIF,https://www.gbif.org/species/2985157,2985157
Hirtella mucronata,,GBIF,https://www.gbif.org/species/2985221,2985221
Hirtella obidensis,,GBIF,https://www.gbif.org/species/2985126,2985126
Hirtella orbicularis,,GBIF,https://www.gbif.org/species/2985086,2985086
Hirtella paraensis,,GBIF,https://www.gbif.org/species/2985185,2985185
Hirtella pauciflora,,GBIF,https://www.gbif.org/species/2985085,2985085
Hirtella pendula,,GBIF,https://www.gbif.org/species/8190711,8190711
Hirtella prancei,,GBIF,https://www.gbif.org/species/9563720,9563720
Hirtella rasa,,GBIF,https://www.gbif.org/species/2985154,2985154
Hirtella scaberula,,GBIF,https://www.gbif.org/species/7849044,7849044
Hirtella suffulta,,GBIF,https://www.gbif.org/species/2985181,2985181
Hirtella tocantina,,GBIF,https://www.gbif.org/species/2985227,2985227
Hirtella ulei,,GBIF,https://www.gbif.org/species/2985205,2985205
Hitchcockella baronii,,GBIF,https://www.gbif.org/species/4121661,4121661
Hiya brooksiae,,GBIF,https://www.gbif.org/species/10737912,10737912
Hochreutinera amplexifolia,,GBIF,https://www.gbif.org/species/3940132,3940132
Hodgsoniola junciformis,,GBIF,https://www.gbif.org/species/2772660,2772660
Hoehneella gehrtiana,,GBIF,https://www.gbif.org/species/2835886,2835886
Hoehnephytum imbricatum,,GBIF,https://www.gbif.org/species/3150303,3150303
Hoffmannia congesta,,GBIF,https://www.gbif.org/species/5335458,5335458
Hoffmannia conzattii,,GBIF,https://www.gbif.org/species/5335442,5335442
Hoffmannia ixtlanensis,,GBIF,https://www.gbif.org/species/5335311,5335311
Hoffmannia laxa,,GBIF,https://www.gbif.org/species/5335328,5335328
Hoffmannia macrosiphon,,GBIF,https://www.gbif.org/species/5335336,5335336
Hoffmannia micrantha,,GBIF,https://www.gbif.org/species/8370285,8370285
Hoffmannia minuticarpa,,GBIF,https://www.gbif.org/species/5335429,5335429
Hoffmannia psychotriifolia,,GBIF,https://www.gbif.org/species/5335463,5335463
Hoffmannia stephaniae,,GBIF,https://www.gbif.org/species/5335337,5335337
Hoffmannia strigillosa,,GBIF,https://www.gbif.org/species/5335443,5335443
Hoffmannseggia yaviensis,,GBIF,https://www.gbif.org/species/5347491,5347491
Hohenbergia aechmeoides,,GBIF,https://www.gbif.org/species/7665393,7665393
Hohenbergia castellanosii,,GBIF,https://www.gbif.org/species/2699357,2699357
Hohenbergia reconcavensis,,GBIF,https://www.gbif.org/species/7368102,7368102
Hohenbergia salzmannii,,GBIF,https://www.gbif.org/species/7468919,7468919
Hohenbergia sandrae,,GBIF,https://www.gbif.org/species/2699281,2699281
Holcoglossum linearifolium,,GBIF,https://www.gbif.org/species/7809140,7809140
Holcoglossum semiteretifolium,,GBIF,https://www.gbif.org/species/10771892,10771892
Holcus pintodasilvae,,GBIF,https://www.gbif.org/species/9129156,9129156
Hollandaea sayeriana,,GBIF,https://www.gbif.org/species/3996582,3996582
Hollermayera valdiviana,,GBIF,https://www.gbif.org/species/3050513,3050513
Holomitriopsis laevifolia,,GBIF,https://www.gbif.org/species/2674640,2674640
Holomitrium perichaetiale,,GBIF,https://www.gbif.org/species/2674652,2674652
Holothrix aspera,,GBIF,https://www.gbif.org/species/2782085,2782085
Holothrix cernua,,GBIF,https://www.gbif.org/species/2782052,2782052
Holothrix condensata,,GBIF,https://www.gbif.org/species/2782025,2782025
Holothrix culveri,,GBIF,https://www.gbif.org/species/2782072,2782072
Holothrix elgonensis,,GBIF,https://www.gbif.org/species/2782028,2782028
Holothrix exilis,,GBIF,https://www.gbif.org/species/2782109,2782109
Holothrix grandiflora,,GBIF,https://www.gbif.org/species/2782078,2782078
Holothrix incurva,,GBIF,https://www.gbif.org/species/2782095,2782095
Holothrix longicornu,,GBIF,https://www.gbif.org/species/2782105,2782105
Holothrix mundii,,GBIF,https://www.gbif.org/species/2782112,2782112
Holothrix parviflora,,GBIF,https://www.gbif.org/species/2782097,2782097
Holothrix pleistodactyla,,GBIF,https://www.gbif.org/species/2782050,2782050
Holothrix schlechteriana,,GBIF,https://www.gbif.org/species/2782111,2782111
Holothrix secunda,,GBIF,https://www.gbif.org/species/2782042,2782042
Holothrix squammata,,GBIF,https://www.gbif.org/species/2782091,2782091
Homalanthus stokesii,,GBIF,https://www.gbif.org/species/3072623,3072623
Homalium abdessammadii,,GBIF,https://www.gbif.org/species/8304591,8304591
Homalium betulifolium,,GBIF,https://www.gbif.org/species/8076986,8076986
Homalium caryophyllaceum,,GBIF,https://www.gbif.org/species/7660792,7660792
Homalium glandulosum,,GBIF,https://www.gbif.org/species/8626451,8626451
Homalium guillainii,,GBIF,https://www.gbif.org/species/7661064,7661064
Homalium stipulaceum,,GBIF,https://www.gbif.org/species/7701236,7701236
Homalocalyx ericaeus,,GBIF,https://www.gbif.org/species/3188378,3188378
Homalocarpus bowlesioides,,GBIF,https://www.gbif.org/species/5540245,5540245
Homalocarpus integerrimus,,GBIF,https://www.gbif.org/species/5540225,5540225
Homalolepis arenaria,,GBIF,https://www.gbif.org/species/9604985,9604985
Homalolepis cavalcantei,,GBIF,https://www.gbif.org/species/9483811,9483811
Homalolepis docensis,,GBIF,https://www.gbif.org/species/9595769,9595769
Homalolepis glabra,,GBIF,https://www.gbif.org/species/9529695,9529695
Homalolepis guajirensis,,GBIF,https://www.gbif.org/species/10729326,10729326
Homalolepis planaltina,,GBIF,https://www.gbif.org/species/9819894,9819894
Homalolepis pohliana,,GBIF,https://www.gbif.org/species/9520635,9520635
Homalolepis subcymosa,,GBIF,https://www.gbif.org/species/9321080,9321080
Homalolepis tocantina,,GBIF,https://www.gbif.org/species/9365545,9365545
Homalomena electra,,GBIF,https://www.gbif.org/species/10698289,10698289
Homalomena insignis,,GBIF,https://www.gbif.org/species/2868721,2868721
Homalomena josefii,,GBIF,https://www.gbif.org/species/3604346,3604346
Homalomena lambirensis,,GBIF,https://www.gbif.org/species/10858624,10858624
Homalomena limnogena,,GBIF,https://www.gbif.org/species/9613256,9613256
Homalomena stongensis,,GBIF,https://www.gbif.org/species/9452904,9452904
Homalopetalum joinvillense,,GBIF,https://www.gbif.org/species/9575457,9575457
Homalopetalum leochilus,,GBIF,https://www.gbif.org/species/2816694,2816694
Homocodon pedicellatus,,GBIF,https://www.gbif.org/species/3159054,3159054
Homolepis isocalycina,,GBIF,https://www.gbif.org/species/4117472,4117472
Homomallium plagiangium,,GBIF,https://www.gbif.org/species/2682593,2682593
Hooveria purpurea,,GBIF,https://www.gbif.org/species/11003244,11003244
Hopea brevipetiolaris,,GBIF,https://www.gbif.org/species/5669272,5669272
Hopea celtidifolia,,GBIF,https://www.gbif.org/species/8282311,8282311
Hopea centipeda,,GBIF,https://www.gbif.org/species/5669243,5669243
Hopea coriacea,,GBIF,https://www.gbif.org/species/5669219,5669219
Hopea johorensis,,GBIF,https://www.gbif.org/species/5669012,5669012
Hopea myrtifolia,,GBIF,https://www.gbif.org/species/5669274,5669274
Hopea pterygota,,GBIF,https://www.gbif.org/species/5669167,5669167
Hormuzakia negevensis,,GBIF,https://www.gbif.org/species/4060059,4060059
Hornschuchia mediterranea,,GBIF,https://www.gbif.org/species/11446011,11446011
Hornstedtia annadeguzmaniae,,GBIF,https://www.gbif.org/species/10698611,10698611
Hornstedtia elongata,,GBIF,https://www.gbif.org/species/2759749,2759749
Hornstedtia microcheila,,GBIF,https://www.gbif.org/species/2758374,2758374
Hornstedtia pininga,,GBIF,https://www.gbif.org/species/2759738,2759738
Hornstedtia reticosa,,GBIF,https://www.gbif.org/species/2759699,2759699
Hornstedtia rumphii,,GBIF,https://www.gbif.org/species/2759925,2759925
Horsfieldia basifissa,,GBIF,https://www.gbif.org/species/5564871,5564871
Hosackia rosea,rosy bird's-foot trefoil,GBIF,https://www.gbif.org/species/2939867,2939867
Hosiea sinensis,,GBIF,https://www.gbif.org/species/3596725,3596725
Hosta kikutii,,GBIF,https://www.gbif.org/species/2771243,2771243
Houlletia conspersa,,GBIF,https://www.gbif.org/species/2852419,2852419
Houstonia humifusa,matted bluet,GBIF,https://www.gbif.org/species/5338816,5338816
Hovea graniticola,,GBIF,https://www.gbif.org/species/2974720,2974720
Hovea lanceolata,,GBIF,https://www.gbif.org/species/2974721,2974721
Howellanthus dalesianus,,GBIF,https://www.gbif.org/species/7978513,7978513
Hoya amicabilis,,GBIF,https://www.gbif.org/species/10810127,10810127
Hoya apoensis,,GBIF,https://www.gbif.org/species/7640313,7640313
Hoya bandaensis,,GBIF,https://www.gbif.org/species/3575306,3575306
Hoya benchaii,,GBIF,https://www.gbif.org/species/8015768,8015768
Hoya betchei,,GBIF,https://www.gbif.org/species/7312059,7312059
Hoya bhutanica,,GBIF,https://www.gbif.org/species/3575258,3575258
Hoya bonii,,GBIF,https://www.gbif.org/species/3575212,3575212
Hoya borneoensis,,GBIF,https://www.gbif.org/species/10845594,10845594
Hoya callistophylla,,GBIF,https://www.gbif.org/species/3575124,3575124
Hoya cardiophylla,,GBIF,https://www.gbif.org/species/3575091,3575091
Hoya chewiorum,,GBIF,https://www.gbif.org/species/8321113,8321113
Hoya chunii,,GBIF,https://www.gbif.org/species/3574997,3574997
Hoya corneri,,GBIF,https://www.gbif.org/species/10717825,10717825
Hoya dasyantha,,GBIF,https://www.gbif.org/species/3574723,3574723
Hoya diptera,,GBIF,https://www.gbif.org/species/3574660,3574660
Hoya fungii,,GBIF,https://www.gbif.org/species/3574345,3574345
Hoya galenii,,GBIF,https://www.gbif.org/species/10763505,10763505
Hoya gildingii,,GBIF,https://www.gbif.org/species/3574302,3574302
Hoya greenii,,GBIF,https://www.gbif.org/species/3574205,3574205
Hoya insularis,,GBIF,https://www.gbif.org/species/10678069,10678069
Hoya juhoneweana,,GBIF,https://www.gbif.org/species/9614453,9614453
Hoya krusenstierniana,,GBIF,https://www.gbif.org/species/9297428,9297428
Hoya lobbii,,GBIF,https://www.gbif.org/species/3573588,3573588
Hoya maingayi,,GBIF,https://www.gbif.org/species/3573466,3573466
Hoya manipurensis,,GBIF,https://www.gbif.org/species/3573458,3573458
Hoya megalantha,,GBIF,https://www.gbif.org/species/3573426,3573426
Hoya monetteae,,GBIF,https://www.gbif.org/species/3573268,3573268
Hoya neoebudica,,GBIF,https://www.gbif.org/species/3573173,3573173
Hoya nyhuusiae,,GBIF,https://www.gbif.org/species/3573114,3573114
Hoya obovata,,GBIF,https://www.gbif.org/species/3573084,3573084
Hoya pachyphylla,,GBIF,https://www.gbif.org/species/3572851,3572851
Hoya parvifolia,,GBIF,https://www.gbif.org/species/3572729,3572729
Hoya patella,,GBIF,https://www.gbif.org/species/3572720,3572720
Hoya pentaphlebia,,GBIF,https://www.gbif.org/species/3572661,3572661
Hoya phuwuaensis,,GBIF,https://www.gbif.org/species/9265614,9265614
Hoya pruinosa,,GBIF,https://www.gbif.org/species/3572520,3572520
Hoya pubera,,GBIF,https://www.gbif.org/species/3572460,3572460
Hoya pulchra,,GBIF,https://www.gbif.org/species/10781903,10781903
Hoya rintzii,,GBIF,https://www.gbif.org/species/8428527,8428527
Hoya rotundiflora,,GBIF,https://www.gbif.org/species/8125423,8125423
Hoya samarensis,,GBIF,https://www.gbif.org/species/7752519,7752519
